number,tot_value,tot_rank,auto_value,auto_rank,teleop_value,teleop_rank,endgame_value,endgame_rank
18134,34.34285278152099,2089,11.951186091079343,1362,22.391666690441642,2777,8.901437574677576,880
18233,9.466914904788274,5116,-1.121807691554774,5561,10.588722596343043,4720,6.703705002209904,2544
18247,40.65966900287915,1573,6.234018493145757,2722,34.425650509733394,1326,10.900050504759522,284
18715,26.982179969378176,2858,7.1461493701208925,2444,19.83603059925729,3192,2.403679061769886,5440
19655,16.513007385979407,4181,4.12990890909774,3548,12.383098476881669,4412,8.012719334459257,1431
19727,26.579364536478728,2900,1.8739384744568335,4615,24.76488369348104,2442,7.114559084437528,2130
20163,18.75419517165383,3857,7.063933480277008,2466,11.690261691376827,4540,7.219500530244765,2048
20367,69.13155971919026,481,27.498024065378495,296,41.63353565381177,809,9.145732398077842,769
20370,37.811244956330604,1781,10.06677744099494,1723,27.74446751533567,2066,8.253099990643083,1260
20373,44.967020419323845,1309,13.948999414272167,1067,31.018021005051676,1669,5.084406818560206,4124
20405,22.777898740176955,3342,2.835326257283621,4139,19.94257248289333,3166,4.3730690822942435,4650
21027,16.519849455208675,4177,2.8154986488838163,4151,16.927204054221548,3609,5.6933934500385845,3583
21227,80.5406736086846,303,26.3687099757899,348,54.1719636328947,360,5.183979468751082,4047
21316,42.82112584623267,1430,8.719573126754575,2004,34.10155271947809,1361,7.84990925170866,1558
21402,19.636983210908138,3734,1.2706083789710236,4878,18.36637483193712,3397,4.64265785119425,4468
21419,60.03227602586088,692,9.435941822737146,1852,50.91300395106367,446,5.5171766138546054,3745
21483,50.21685136584299,1038,11.187441665652846,1503,39.02940970019014,959,6.9887806396907015,2251
21776,27.044375301197217,2849,4.777300367958654,3260,22.267074933238565,2801,6.162741920314513,3107
21781,19.347916167223193,3777,2.6761553831306477,4230,16.671760784092545,3658,5.682377652306142,3601
21925,24.901747299432078,3098,-4.978284841904323,5716,29.880032141336404,1809,4.362359880275849,4665
21964,26.743018246299087,2881,4.187576574719991,3520,22.555441671579096,2745,6.912159276255866,2337
22047,12.869046278336029,4708,2.4974867464106247,4318,11.11206966965288,4623,4.585960673839123,4499
22297,107.80594422396047,81,41.11344454591084,25,66.69249967804963,169,9.262237753138843,727
22994,22.568281383749618,3366,12.247893226958952,1321,10.320388156790656,4757,8.66573321526064,1003
23051,28.18170621777292,2715,3.0746683997531683,4034,25.10703781801975,2395,7.848299064502606,1561
23157,3.091871667021156,5585,2.5894816379928125,4267,0.5023900290283426,5640,4.8688677543836505,4301
23212,10.787641225230814,4973,4.198865473519008,3514,6.588775751711807,5270,4.393739562155458,4636
23222,100.60305578082287,118,33.99717867052969,117,66.60587711029318,173,9.232940328405167,738
23224,48.70459372778836,1117,15.151000091684663,936,33.5535936361037,1415,9.811657588632412,532
23279,41.075338232396426,1550,10.1107150082534,1717,33.58996327610674,1407,9.577800743151217,603
23287,53.820950492078985,889,17.110919508280524,777,36.71003098379845,1124,3.1129373054696816,5262
23304,20.599746258582933,3613,7.128371756666581,2451,17.73562734899138,3494,9.199125060663064,749
23346,93.33220955973032,174,27.375561514070526,301,65.95664804565979,179,6.783329417021975,2462
23393,91.92482019358314,185,24.323163616895922,431,67.60165657668723,154,3.860937250906256,4956
23425,41.507553601188434,1521,11.6791518754682,1406,29.828401725720223,1815,5.302623291443185,3946
23460,28.07769065534611,2727,7.109397471734917,2458,20.968293183611188,3012,4.9403782278204424,4245
23512,-5.074607291855578,5713,1.1206677774695695,4942,-6.195275069325147,5716,3.228613889246425,5226
23586,32.389480558278585,2296,5.022902691760973,3150,27.36657786651762,2120,9.661429523367493,578
23641,115.8567644407463,40,45.32949676579184,9,70.52726767495444,129,5.255385796461867,3988
23808,9.891782238806329,5062,5.236653351776645,3066,4.655128887029682,5463,4.951152830168395,4238
24057,10.963358887253891,4954,0.6866847479297047,5098,10.276674139324193,4761,6.369613664475607,2891
24105,14.083501343213793,4538,0.5543721442299402,5153,13.529129198983846,4226,7.357980468416241,1931
24123,22.507208823247424,3375,3.1284070681371925,4009,19.37880175511023,3252,8.155781405424179,1320
24409,31.22287917728459,2402,6.091531569429269,2766,25.13134760785532,2391,7.180296776582008,2075
24610,12.541642566054332,4753,2.9966714741232634,4066,9.544971091931066,4866,4.9006434870799405,4283
24689,57.666378379025495,768,16.22140376280059,852,43.09633541342671,735,9.03632607439737,807
25131,12.080379781983781,4815,3.1993559072003372,3979,8.881023874783438,4970,6.000841403603066,3268
25610,16.319461568748366,4208,-0.7694759510487981,5511,17.08893751979716,3570,-0.7637947291431169,5706
25626,13.719388639289239,4589,2.3743799773472913,4392,12.017186612028148,4486,6.751148114959941,2492
25627,70.29463265758707,450,25.321280715717787,392,44.9733519418693,652,10.323374870229067,391
25667,71.27525392956817,437,22.766357034138974,485,48.50889689542918,515,3.1342522957099153,5253
25690,74.47897388977839,386,23.551159087285896,461,50.92781480249246,445,10.451706140442075,360
25725,42.65443647893061,1442,19.94967671243638,599,26.781387983129108,2196,4.302703216080742,4699
25742,17.114971607201475,4098,4.329204568290425,3449,12.785767038911052,4341,7.915883490275055,1511
25753,15.60259113481052,4323,1.677324711998994,4712,13.925266422811525,4168,7.414250492295335,1887
25781,30.00471669423247,2516,6.179791036394723,2739,23.82492565783774,2573,9.210532287242941,746
25810,42.19003505869617,1476,20.720843065105917,565,21.469191993590254,2921,6.409813112112802,2841
25829,48.3193937248822,1133,14.628132886206927,981,33.69126083867528,1399,8.980907080175307,840
25830,33.17479630496915,2207,2.815238588615613,4152,30.35955771635353,1748,3.330121425956642,5188
25894,17.7325173527666,4003,3.3381198827179412,3912,14.394397470048663,4085,8.203371990260221,1287
26026,53.37236578865679,903,9.581198835964672,1815,43.79116695269212,697,7.7209873601400165,1651
26076,15.556358236982284,4328,4.103156230058666,3558,15.187981813047655,3934,8.106211943486633,1361
26106,52.037398562889756,952,20.504679379152225,572,37.08338776759817,1099,7.900802925739851,1524
26121,35.729278468406626,1956,12.833489176813409,1228,22.895789291593218,2700,6.430431544785443,2815
26282,20.891074499058593,3575,6.708126295048755,2577,14.18294820400984,4113,2.912622823348306,5318
26284,34.525151471720896,2067,7.786903814109882,2262,26.738247657611005,2199,7.353543287508959,1935
26285,48.26814700876429,1135,9.957907539368657,1743,38.310239469395604,1013,7.870361703300295,1546
26287,11.057924901597438,4944,2.2017152309932735,4478,8.856209670604164,4979,4.647574187561569,4463
26288,30.770664121274713,2439,7.517728446944908,2322,23.25293567432981,2646,11.194617217614477,237
26340,29.85601017782891,2536,10.460257791195758,1641,19.395752386633156,3250,6.975702717639751,2260
26401,27.38943723994864,2808,5.190438208882322,3087,22.19899903106632,2817,6.568690504382083,2674
26419,22.51656302062604,3372,10.605753321090289,1618,11.910809699535767,4511,5.045698526260922,4159
26567,23.911460288198473,3205,2.5172600923725383,4303,27.47462740898959,2100,8.228827756134843,1275
26713,85.88519016266375,235,24.05997479842996,438,61.82521536423383,227,12.42232504614069,106
26890,23.837252651685947,3219,3.820038378831641,3692,20.01721427285431,3160,5.329595524974032,3925
26891,22.322519140157667,3402,4.303351645890442,3464,18.01916749426723,3458,9.830380300321623,525
27009,25.312949231385897,3061,9.820987111416747,1770,16.09109432789635,3770,6.912949343782218,2335
27021,20.4882883698915,3629,5.112399951049906,3114,15.375888418841594,3895,6.317684118874463,2952
27081,42.40308238187078,1461,9.857169519666558,1763,32.54591286220422,1503,6.913419596143737,2334
27090,80.9630703105314,299,31.195032107027284,183,49.76803820350414,471,4.921628339344636,4265
27497,13.867038706917857,4572,1.8970921554294755,4604,11.96994655148838,4496,3.7962566554417485,4985
27621,75.78129656969776,369,27.435440969550797,299,48.34585560014696,522,8.784138404275238,942
27645,25.010600175871957,3088,4.797219168169479,3243,20.21338100770247,3134,5.823354249727849,3451
27669,30.806224204710237,2434,2.783478790483184,4171,28.02274541422706,2022,3.420844022349845,5144
28118,21.538303540278914,3491,3.5159451756969817,3839,18.022358364581926,3457,4.12377229280599,4802
30400,15.666430065645942,4303,-0.37157650005749576,5418,16.038006565703434,3779,3.970761172180657,4895
30450,23.871696195124635,3211,5.227480346312769,3071,18.64421584881187,3355,9.544124641975099,615
30467,39.79650612241511,1635,11.239118141763683,1497,30.53935070688887,1723,6.929875998974187,2314
30473,1.0412316092621694,5639,-2.6205009412810782,5671,3.706592274582265,5509,5.883857211329229,3387
30474,11.198172489028634,4921,4.024491526535859,3597,8.400192559047438,5048,4.918031390055059,4266
30508,25.741277477828593,3013,0.866843256292998,5037,25.750266788465748,2323,7.565328105982697,1788
30541,36.17909995015532,1927,12.671852808505179,1258,23.507247141650144,2608,4.280975245308446,4713
30592,55.45000664269145,840,24.273153730811796,434,31.176852911879653,1654,5.665235389057612,3617
30594,23.88830844192648,3207,7.840450363968214,2250,16.047858077958264,3777,4.953573296084367,4235
30618,49.23903964559627,1083,17.97298251994178,722,31.266057125654488,1638,3.5849933470078317,5078
30619,69.15846209295322,479,28.514563076960286,262,40.64389901599296,867,3.0162932640824067,5289
30688,12.05145695735199,4821,6.825533542388167,2541,5.225923414963823,5415,2.702718979053227,5377
30724,27.215198642778493,2824,-0.5699063421514645,5468,27.785104984929966,2059,5.0303016744613425,4167
30735,29.914044832670733,2529,5.214727502096205,3080,24.699317330574527,2452,3.5419425615573217,5097
30772,27.776795357049252,2762,11.744763567099017,1399,16.032031789950224,3781,5.773753967834145,3502
30804,11.949613087586254,4835,5.989556902327724,2800,5.960056185258537,5344,10.780002896683552,299
31011,44.21539979782596,1345,10.870198301705626,1578,33.345201496120346,1439,6.3164140834868885,2955
31022,22.76651106231087,3344,4.932490565426583,3190,17.834020496884285,3483,8.215066204366012,1278
31031,19.745639365810792,3723,2.846798706782079,4133,16.89884065902873,3614,6.13581699824541,3132
31072,11.72071556006146,4863,12.745747885830038,1249,-1.0250323257685778,5674,4.6586460289841956,4455
31131,17.393931573587942,4063,9.980460568903574,1735,7.413471004684377,5166,5.1211738827722675,4097
31172,12.344452604402806,4781,2.0718371059457796,4528,10.272615498457032,4762,8.574358257771348,1061
31174,45.137930986704745,1300,5.606065602443891,2924,39.531865384260854,931,6.836538309834411,2408
31175,5.12604768005597,5488,1.9285802141387767,4594,3.197467465917194,5538,3.292037042343818,5199
31176,4.840900043997785,5509,2.4697114587507105,4339,2.371188585247072,5578,3.7265114596564715,5016
31178,9.234361536031823,5147,0.19292790807224558,5257,9.041433627959579,4946,3.191017737140522,5237
31179,31.590415208318678,2363,2.4174754614749916,4369,29.17293974684368,1881,7.566270293453123,1787
31263,30.86635185164862,2432,6.9539132785183515,2492,23.912438573130277,2563,1.730459401115057,5551
31579,18.887655450798984,3838,2.191439958404205,4481,16.696215492394785,3653,1.9439912488359274,5519
31616,75.41080893871148,373,32.762748744386954,147,49.838353541236906,470,6.380660397230012,2874
31659,26.243610254625597,2945,9.960540757717487,1739,16.283069496908116,3729,6.892762571923858,2350
31785,3.7043786648688437,5555,0.455591724978635,5186,3.2487869398902087,5532,4.42892324765757,4608
31902,15.652897513748862,4306,0.06025665256431589,5288,15.592640861184549,3858,7.202490349889444,2063
32098,18.167979467351266,3934,1.7628135882377558,4672,17.00787659808266,3593,7.873391860499097,1544
32130,27.516178878602283,2796,0.7204984874929143,5083,26.79568039110937,2193,11.751723934739717,166
32245,15.18266941729393,4379,2.2306842048693563,4462,12.951985212424571,4316,8.497893043024538,1102
4262,34.204526039228,2110,5.9601647774695214,2811,31.293994337301246,1636,6.250405129352435,3023
5015,21.09545624265838,3552,5.260089898646844,3055,18.810530482158775,3326,6.527370680851925,2712
5131,53.20503261375575,906,15.679002646111996,896,37.52602996764374,1063,7.467313330320079,1855
6016,20.210578366652435,3664,1.3804113861417127,4835,21.024317493728088,3001,8.301370731638483,1234
6226,21.000267439927104,3564,5.479454871019819,2969,16.169549216721634,3750,8.57554860147994,1059
6565,10.386535947577999,5013,1.5116868231266438,4785,9.500553099256962,4873,6.056127821523675,3218
7159,29.29425931174252,2590,6.908847946422894,2511,22.38541136531964,2778,4.296355529006577,4706
7609,51.633007373492205,971,15.866913911545163,877,35.76609346194705,1213,8.400980645525095,1163
8097,41.79787359095255,1502,6.8819027343390085,2516,34.915970856613555,1290,8.026065977199554,1422
8380,47.89366703752171,1151,4.089941495225831,3564,43.80372554229582,695,6.739264054190928,2506
8606,16.710411223998648,4154,6.7497870933008715,2565,9.960624130697772,4819,2.0104413874560967,5508
9049,22.653936668605596,3354,8.419437812451156,2078,19.585365492830242,3224,7.753086104634135,1624
9266,33.02374806932895,2225,10.696328450106414,1602,23.559710108681795,2603,8.525370950378099,1088
9892,28.832322830368508,2647,5.455225224070714,2978,23.377097606297795,2630,5.3642677465267115,3891
11285,20.449272320099737,3636,0.9444951159484474,5007,19.5047772041513,3239,6.7580024899677,2486
12499,65.85022929367611,546,28.63909758036299,259,37.21113171331312,1090,8.905688383649167,878
12778,29.15180830497099,2606,5.5096067188946,2956,25.11045118520168,2394,7.722496472591894,1650
13084,25.852869091204408,2993,10.922161258991558,1558,14.930707832212832,3985,6.36509058914481,2895
13089,21.5757516113033,3485,1.2157760792723868,4908,20.35997553203091,3110,5.446709740748845,3808
13896,8.915570323092659,5186,0.8496379894688082,5040,9.162418475497638,4925,6.542748903262432,2696
14338,20.290259748105818,3660,-0.8443773918970714,5523,21.134637140002894,2983,5.335509346732051,3918
14535,68.54049919154674,490,22.258730827915088,497,46.28176836363163,600,8.372950828789032,1180
14968,43.51967400822167,1398,10.591149290276803,1619,32.92852471794488,1471,6.8958396360720595,2348
15097,45.7761675590411,1262,17.641994432148753,739,37.03410595090665,1102,9.264212556548527,725
18142,77.63027312459292,345,25.804398026420397,370,51.82587509817249,417,10.514724777029393,347
18263,50.94330233824751,1006,14.299197227319608,1020,36.644105110927924,1134,4.440316192617603,4594
18365,32.337379718850144,2300,8.133371704311704,2163,29.07854166501888,1889,6.479007247176331,2761
20355,32.278711956116,2306,8.65525205902157,2021,23.62345989709446,2595,7.796155804928636,1595
20422,14.028302732864702,4545,4.9225221328893145,3192,10.08174471031376,4799,5.41759299279635,3835
22105,33.95603746919857,2126,17.88095285264192,728,20.66396441090585,3063,5.822198651035133,3454
22321,17.461983501608955,4055,6.132119698423807,2753,11.329863803185152,4595,5.9964793373598155,3272
22529,23.92340341451845,3202,2.500548092957145,4309,21.422855321561304,2931,7.779111349402068,1611
22567,31.387137640450774,2389,4.5068428394594795,3365,27.527673667122365,2093,8.60445103757669,1039
23280,36.605345097567806,1892,9.350901225605789,1876,27.497421821362583,2096,4.554823284197464,4526
23673,72.46115083577601,413,23.186366200985656,473,49.274784634790386,483,8.60216766566646,1040
23676,32.70150563236533,2266,10.354000426596151,1667,22.347505205769163,2787,10.42643952232369,366
23696,30.842156564715943,2433,3.957261176004032,3630,30.914414744723885,1679,9.420347995659649,669
23997,42.91025070376148,1425,10.399921843434408,1655,37.22248312603706,1086,6.892208872332669,2351
24029,14.408575101132438,4498,3.426209808638384,3881,12.82822993392344,4332,6.278293908821804,2991
